system_id,ads_symbols,HOMO_energy_eV,LUMO_energy_eV,chemical_hardness_eV,chemical_softness,electrophilicity_index,formation_enthalpy_kJmol,entropy_298K_JmolK,characteristic_frequency_cm1,bond_order,has_lone_pair,has_pi_bond,surface_binding_mode
72741,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72743,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72744,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72746,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72747,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72748,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72749,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72750,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72751,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72752,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72753,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72754,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72755,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72758,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72761,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72762,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72763,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72764,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72767,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72768,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72769,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72771,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72774,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72775,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72776,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72778,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72779,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72780,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72782,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72783,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72786,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72788,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72789,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72790,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72791,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72792,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72793,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72794,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72795,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72796,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72797,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72799,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72801,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72802,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72803,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72804,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72805,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72806,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72807,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72808,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72809,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72810,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72811,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72812,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72813,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72814,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72816,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72817,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72818,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72819,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72820,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72823,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72824,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72826,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72827,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72830,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72831,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72832,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72833,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72834,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72835,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72838,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72841,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72842,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72843,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72844,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72847,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72848,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72849,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72850,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72851,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72852,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72853,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72854,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72855,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72856,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72857,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72859,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72861,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72862,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72863,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72866,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72867,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72868,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72870,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72871,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72872,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72874,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72877,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72878,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72879,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72880,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72881,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72883,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72884,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72885,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72888,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72891,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72893,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72894,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72895,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72896,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72897,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72898,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72899,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72900,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72901,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72902,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72903,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72904,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72907,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72908,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72909,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72910,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72911,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72912,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72913,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72915,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72916,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72917,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72918,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72919,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72920,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72921,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72922,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72925,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72926,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72927,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72928,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72929,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72931,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72933,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72934,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72935,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72936,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72937,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72938,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72939,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72941,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72942,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72943,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72944,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72945,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72947,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72949,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72950,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72952,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72953,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72955,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72956,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72957,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72958,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72959,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72960,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72961,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72962,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72964,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72965,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72968,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72969,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72970,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72971,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
72972,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72975,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72976,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72977,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72978,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72979,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
72980,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72981,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72983,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72985,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72987,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72988,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
72990,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72991,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
72992,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72993,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
72994,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
72995,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
72997,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
72998,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
72999,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73000,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
73001,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73002,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73004,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73005,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73006,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73008,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
73010,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73011,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73012,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73015,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
73016,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73018,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73020,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73021,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73022,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73023,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73024,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73025,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73026,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73028,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73029,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73030,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73031,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73035,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73038,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
73042,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
73043,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73045,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73048,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73049,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73050,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73051,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73052,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
73053,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73054,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73055,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73056,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
73057,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73060,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73062,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73063,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
73064,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73065,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73066,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73067,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73068,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73069,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
73071,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73072,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73074,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73075,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73076,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73077,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73081,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73082,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73083,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
73084,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73085,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73086,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
73087,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73088,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73089,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73090,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73091,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
73093,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73094,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
73095,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73096,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73098,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73101,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73103,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
73104,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73105,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73106,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
73107,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73110,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73112,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73113,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73114,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73115,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73117,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73119,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73120,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73122,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
73123,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73128,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
73129,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
73131,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73133,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73134,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73135,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73136,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73137,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73138,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73141,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73142,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73143,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73145,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73147,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
73150,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73151,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
73152,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
73153,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
73156,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
73157,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
73158,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
